Class_0;Class_1;Predicted_Class;True_Label
0.9877797611;0.0122202389;0;0
0.9331130696;0.0668869304;0;0
0.9943246584;0.0056753416;0;0
0.0054173170;0.9945826830;1;1
0.9864089176;0.0135910824;0;0
0.9945817116;0.0054182884;0;0
0.9542853244;0.0457146756;0;0
0.0039262389;0.9960737611;1;1
0.9934114937;0.0065885063;0;0
0.0106811587;0.9893188413;1;1
0.9775491694;0.0224508306;0;0
0.0425226271;0.9574773729;1;1
0.0069363387;0.9930636613;1;1
0.9970537052;0.0029462948;0;0
0.9923370859;0.0076629141;0;0
0.9254033957;0.0745966043;0;0
0.0159586188;0.9840413812;1;1
0.7983309164;0.2016690836;0;0
0.0048290435;0.9951709565;1;1
0.0029335204;0.9970664796;1;1
0.0036002129;0.9963997871;1;1
0.9735665025;0.0264334975;0;0
0.0676291357;0.9323708643;1;1
0.9951056247;0.0048943753;0;0
0.9183257398;0.0816742602;0;0
0.9902512915;0.0097487085;0;0
0.0352907082;0.9647092918;1;1
0.0208662518;0.9791337482;1;1
0.1961459920;0.8038540080;1;1
0.9940962897;0.0059037103;0;0
0.9847417005;0.0152582995;0;0
0.9948111694;0.0051888306;0;0
0.9927211243;0.0072788757;0;0
0.9805768804;0.0194231196;0;0
0.9806487023;0.0193512977;0;0
0.9704034359;0.0295965641;0;0
0.0019257905;0.9980742095;1;1
0.0778636734;0.9221363266;1;1
0.0046385287;0.9953614713;1;1
0.9912962928;0.0087037072;0;0
0.0023873628;0.9976126372;1;1
0.9942175116;0.0057824884;0;0
0.9866818889;0.0133181111;0;0
0.0028533120;0.9971466880;1;1
0.9316213709;0.0683786291;0;0
0.9923476041;0.0076523959;0;0
0.9602761830;0.0397238170;0;0
0.9700069231;0.0299930769;0;0
0.9818786297;0.0181213703;0;0
0.9847095822;0.0152904178;0;0
0.9934944938;0.0065055062;0;0
0.0030286554;0.9969713446;1;1
0.9958183750;0.0041816250;0;0
0.9974928623;0.0025071377;0;0
0.3502686183;0.6497313817;1;1
0.9946378275;0.0053621725;0;0
0.0150575631;0.9849424369;1;1
0.0208878658;0.9791121342;1;1
0.9490075996;0.0509924004;0;0
0.3338092957;0.6661907043;1;1
0.9332909093;0.0667090907;0;0
0.1205075060;0.8794924940;1;1
0.9771083875;0.0228916125;0;0
0.4667382866;0.5332617134;1;0
0.8626476036;0.1373523964;0;0
0.9935592763;0.0064407237;0;0
0.9816930877;0.0183069123;0;0
0.9898710435;0.0101289565;0;0
0.0018420744;0.9981579256;1;1
0.0732753103;0.9267246897;1;1
0.0036940631;0.9963059369;1;1
0.9928973320;0.0071026680;0;0
0.4179699958;0.5820300042;1;0
0.0019642435;0.9980357565;1;1
0.0027501095;0.9972498905;1;1
0.0077497244;0.9922502756;1;1
0.0035735294;0.9964264706;1;1
0.7681466055;0.2318533945;0;0
0.9626947813;0.0373052187;0;0
0.0100110590;0.9899889410;1;1
0.8222018571;0.1777981429;0;0
0.9767863464;0.0232136536;0;0
0.5850908887;0.4149091113;0;1
0.2961024516;0.7038975484;1;0
0.9900870642;0.0099129358;0;0
0.9919860051;0.0080139949;0;0
0.0029885636;0.9970114364;1;1
0.9941023186;0.0058976814;0;0
0.9936500043;0.0063499957;0;0
0.9957302439;0.0042697561;0;0
0.9771763102;0.0228236898;0;0
0.9959600375;0.0040399625;0;0
0.9839915713;0.0160084287;0;0
0.0230829062;0.9769170938;1;1
0.0013381188;0.9986618812;1;1
0.9322672754;0.0677327246;0;0
0.9845605805;0.0154394195;0;0
0.9822625471;0.0177374529;0;0
0.9782945898;0.0217054102;0;0
0.9548368906;0.0451631094;0;0
0.9946055410;0.0053944590;0;0
0.0429829528;0.9570170472;1;1
0.0047854335;0.9952145665;1;1
0.8959909553;0.1040090447;0;0
0.0012813989;0.9987186011;1;1
0.0012293701;0.9987706299;1;1
0.9854926394;0.0145073606;0;0
0.0057507307;0.9942492693;1;1
0.9681477122;0.0318522878;0;0
0.9932376002;0.0067623998;0;0
0.9790554651;0.0209445349;0;0
0.9319830048;0.0680169952;0;0
0.8901272756;0.1098727244;0;0
0.1639207320;0.8360792680;1;1
