Class_0;Class_1;Predicted_Class;True_Label
0.9989724623;0.0010275377;0;0
0.9989699694;0.0010300306;0;0
0.7306895808;0.2693104192;0;0
0.6167305822;0.3832694178;0;1
0.9871096293;0.0128903707;0;0
0.9987189649;0.0012810351;0;0
0.9991297306;0.0008702694;0;0
0.9976427237;0.0023572763;0;0
0.0001977338;0.9998022662;1;1
0.9912396971;0.0087603029;0;0
0.0003904236;0.9996095764;1;1
0.0005440740;0.9994559260;1;1
0.9987257046;0.0012742954;0;0
0.0001675702;0.9998324298;1;1
0.0121696426;0.9878303574;1;1
0.9783394833;0.0216605167;0;0
0.0001770581;0.9998229419;1;1
0.9986855692;0.0013144308;0;0
0.0024791294;0.9975208706;1;1
0.1737893729;0.8262106271;1;0
0.9972897250;0.0027102750;0;0
0.0094543122;0.9905456878;1;1
0.1012485109;0.8987514891;1;1
0.0055049247;0.9944950753;1;1
0.9984030190;0.0015969810;0;0
0.9959010804;0.0040989196;0;0
0.0003823975;0.9996176025;1;1
0.0007455912;0.9992544088;1;1
0.9971792495;0.0028207505;0;0
0.1946657864;0.8053342136;1;1
0.9985496808;0.0014503192;0;0
0.9967405495;0.0032594505;0;0
0.3893387148;0.6106612852;1;1
0.9989360582;0.0010639418;0;0
0.9850244623;0.0149755377;0;0
0.0050291547;0.9949708453;1;1
0.9722966504;0.0277033496;0;0
0.6404035107;0.3595964893;0;1
0.9856501377;0.0143498623;0;0
0.9692391281;0.0307608719;0;0
0.5030197739;0.4969802261;0;0
0.0076176334;0.9923823666;1;1
0.9992698089;0.0007301911;0;0
0.9775362499;0.0224637501;0;0
0.9344069448;0.0655930552;0;0
0.9975089886;0.0024910114;0;0
0.0004941979;0.9995058021;1;1
0.0002896210;0.9997103790;1;1
0.9809744719;0.0190255281;0;0
0.9991260074;0.0008739926;0;0
0.0002366683;0.9997633317;1;1
0.9895452944;0.0104547056;0;0
0.9652628301;0.0347371699;0;0
0.9960278168;0.0039721832;0;0
0.9330596500;0.0669403500;0;0
0.9944370176;0.0055629824;0;0
0.9940350033;0.0059649967;0;0
0.7330558222;0.2669441778;0;0
0.0140499636;0.9859500364;1;1
0.9985106621;0.0014893379;0;0
0.9988123507;0.0011876493;0;0
0.9365715235;0.0634284765;0;0
0.9984053464;0.0015946536;0;0
0.0017244292;0.9982755708;1;1
0.8618930704;0.1381069296;0;0
0.9994361042;0.0005638958;0;0
0.9573217050;0.0426782950;0;0
0.9806296897;0.0193703103;0;0
0.9103051959;0.0896948041;0;0
0.9990124337;0.0009875663;0;0
0.0007059594;0.9992940406;1;1
0.0005123992;0.9994876008;1;1
0.0038452211;0.9961547789;1;1
0.9983944227;0.0016055773;0;0
0.0051566576;0.9948433424;1;1
0.9605190901;0.0394809099;0;0
0.0004795404;0.9995204596;1;1
0.0003576070;0.9996423930;1;1
0.9786639817;0.0213360183;0;0
0.9948421023;0.0051578977;0;0
0.9087854352;0.0912145648;0;1
0.9388986870;0.0611013130;0;0
0.0024310742;0.9975689258;1;1
0.0006315260;0.9993684740;1;1
0.9863511828;0.0136488172;0;0
0.9992941691;0.0007058309;0;0
0.9919145422;0.0080854578;0;0
0.9208309444;0.0791690556;0;0
0.9974564076;0.0025435924;0;0
0.0001195995;0.9998804005;1;1
0.9987667110;0.0012332890;0;0
0.9982694588;0.0017305412;0;0
0.9990044650;0.0009955350;0;0
0.0003650602;0.9996349398;1;1
0.0001662438;0.9998337562;1;1
0.9992149496;0.0007850504;0;0
0.0001981408;0.9998018592;1;1
0.9913602307;0.0086397693;0;0
0.9983449903;0.0016550097;0;0
0.9964293768;0.0035706232;0;0
0.9861770455;0.0138229545;0;0
0.9977277454;0.0022722546;0;0
0.9984695860;0.0015304140;0;0
0.9985246916;0.0014753084;0;0
0.0003791128;0.9996208872;1;1
0.0001502711;0.9998497289;1;1
0.0002481244;0.9997518756;1;1
0.9944181086;0.0055818914;0;0
0.9979064247;0.0020935753;0;0
0.9984495434;0.0015504566;0;0
0.0004459105;0.9995540895;1;1
0.9990519806;0.0009480194;0;0
0.0007146631;0.9992853369;1;1
0.0034258761;0.9965741239;1;1
