Class_0;Class_1;Predicted_Class;True_Label
0.9538051768;0.0461948232;0;0
0.9953554469;0.0046445531;0;0
0.6679485010;0.3320514990;0;0
0.9106494894;0.0893505106;0;0
0.9735917157;0.0264082843;0;0
0.9978940210;0.0021059790;0;0
0.9971772039;0.0028227961;0;0
0.8766714713;0.1233285287;0;0
0.0011347715;0.9988652285;1;1
0.9908651029;0.0091348971;0;0
0.9973193515;0.0026806485;0;0
0.0046025542;0.9953974458;1;1
0.6709233317;0.3290766683;0;0
0.2964601261;0.7035398739;1;1
0.0012933563;0.9987066437;1;1
0.9856686833;0.0143313167;0;0
0.9912252227;0.0087747773;0;0
0.4964706292;0.5035293708;1;1
0.9984191673;0.0015808327;0;0
0.0092495097;0.9907504903;1;1
0.0011035129;0.9988964871;1;1
0.9982649033;0.0017350967;0;0
0.9991419081;0.0008580919;0;0
0.9989366707;0.0010633293;0;0
0.9992858422;0.0007141578;0;0
0.9985847833;0.0014152167;0;0
0.9972860051;0.0027139949;0;0
0.0038051085;0.9961948915;1;1
0.0003216206;0.9996783794;1;1
0.9993435516;0.0006564484;0;0
0.0009863589;0.9990136411;1;1
0.0050549049;0.9949450951;1;1
0.9976586731;0.0023413269;0;0
0.9992390599;0.0007609401;0;0
0.9983217268;0.0016782732;0;0
0.9722008469;0.0277991531;0;0
0.9325041470;0.0674958530;0;0
0.9971651215;0.0028348785;0;0
0.3800391786;0.6199608214;1;1
0.0005074576;0.9994925424;1;1
0.9902379991;0.0097620009;0;0
0.0006953538;0.9993046462;1;1
0.9988485524;0.0011514476;0;0
0.9874079610;0.0125920390;0;0
0.9432904926;0.0567095074;0;0
0.9979129272;0.0020870728;0;0
0.9988842671;0.0011157329;0;0
0.9725539660;0.0274460340;0;0
0.0057203736;0.9942796264;1;1
0.9933625434;0.0066374566;0;0
0.1592787288;0.8407212712;1;1
0.9987053651;0.0012946349;0;0
0.8178983419;0.1821016581;0;0
0.9269052672;0.0730947328;0;0
0.0490258265;0.9509741735;1;1
0.9968598855;0.0031401145;0;0
0.0002364263;0.9997635737;1;1
0.0022328124;0.9977671876;1;1
0.8977207550;0.1022792450;0;0
0.0004252390;0.9995747610;1;1
0.0004974809;0.9995025191;1;1
0.9903589587;0.0096410413;0;0
0.9951510636;0.0048489364;0;0
0.0236603876;0.9763396124;1;1
0.9986229867;0.0013770133;0;0
0.9989475114;0.0010524886;0;0
0.9920874800;0.0079125200;0;0
0.9841610836;0.0158389164;0;0
0.9853737877;0.0146262123;0;0
0.9989544510;0.0010455490;0;0
0.0174349496;0.9825650504;1;1
0.9610131565;0.0389868435;0;0
0.9996574017;0.0003425983;0;0
0.9907083085;0.0092916915;0;0
0.9990562685;0.0009437315;0;0
0.0012278968;0.9987721032;1;1
0.9951457464;0.0048542536;0;0
0.9958654846;0.0041345154;0;0
0.0070845073;0.9929154927;1;1
0.0007382491;0.9992617509;1;1
0.2404274872;0.7595725128;1;1
0.9952028496;0.0047971504;0;0
0.9964610111;0.0035389889;0;0
0.0003554729;0.9996445271;1;1
0.4601117770;0.5398882230;1;0
0.9990082982;0.0009917018;0;0
0.0035012669;0.9964987331;1;1
0.9987517731;0.0012482269;0;0
0.9141579109;0.0858420891;0;1
0.0003579512;0.9996420488;1;1
0.0004174626;0.9995825374;1;1
0.1435809971;0.8564190029;1;1
0.0007666450;0.9992333550;1;1
0.0043735810;0.9956264190;1;1
0.0015481332;0.9984518668;1;1
0.5037236430;0.4962763570;0;0
0.9980756677;0.0019243323;0;0
0.9892416717;0.0107583283;0;0
0.3925172109;0.6074827891;1;0
0.0038490435;0.9961509565;1;1
0.9852253591;0.0147746409;0;0
0.9779041802;0.0220958198;0;0
0.0296993848;0.9703006152;1;1
0.0005770117;0.9994229883;1;1
0.0241938585;0.9758061415;1;1
0.8496389628;0.1503610372;0;0
0.0459756996;0.9540243004;1;1
0.9939100783;0.0060899217;0;0
0.0006231650;0.9993768350;1;1
0.9957424729;0.0042575271;0;0
0.9985503409;0.0014496591;0;0
0.9813704419;0.0186295581;0;0
0.9985991779;0.0014008221;0;0
0.9939353035;0.0060646965;0;0
